,season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2
40510,2020,2021-03-05,1845,German Bundesliga,Schalke 04,Mainz,50.39,64.08,0.2539,0.4904,0.2557,1.12,1.65,6.7,54.5,0.0,0.0,0.38,1.14,0.24,1.96,0.0,0.0
39450,2020,2021-02-06,1845,German Bundesliga,Schalke 04,RB Leipzig,52.91,83.34,0.126,0.6735,0.2005,0.8,2.13,28.4,61.6,0.0,3.0,0.2,2.72,0.32,3.38,0.0,2.66
35925,2020,2020-10-30,1845,German Bundesliga,Schalke 04,Stuttgart,55.95,63.52,0.3634,0.3527,0.2839,1.25,1.23,43.3,24.1,1.0,1.0,0.92,1.64,0.78,1.76,1.05,1.05
35421,2020,2020-10-18,1845,German Bundesliga,Schalke 04,Union Berlin,56.75,63.99,0.3697,0.3459,0.2843,1.26,1.21,43.3,28.4,1.0,1.0,0.29,0.9,0.61,0.76,1.05,1.05
34626,2020,2020-09-26,1845,German Bundesliga,Schalke 04,Werder Bremen,60.22,63.05,0.3964,0.3249,0.2787,1.35,1.19,41.0,36.6,1.0,3.0,1.68,2.95,1.12,1.24,1.05,3.15
36575,2020,2020-11-21,1845,German Bundesliga,Schalke 04,Wolfsburg,55.58,71.63,0.2888,0.4368,0.2743,1.12,1.44,43.9,21.6,0.0,2.0,1.18,2.6,0.95,1.68,0.0,2.1
42756,2020,2021-05-07,1845,German Bundesliga,Stuttgart,Augsburg,67.8,58.38,0.5262,0.2227,0.251,1.71,1.02,0.0,23.5,2.0,1.0,1.6,2.12,1.91,1.53,2.1,1.05
36905,2020,2020-11-28,1845,German Bundesliga,Stuttgart,Bayern Munich,64.28,92.97,0.0821,0.7863,0.1315,0.93,3.03,12.6,67.0,1.0,3.0,1.38,0.88,0.86,2.15,1.05,2.71
43387,2020,2021-05-22,1845,German Bundesliga,Stuttgart,Bielefeld,67.91,60.57,0.4368,0.2965,0.2667,1.5,1.19,0.0,100.0,0.0,2.0,0.85,1.62,1.48,1.66,0.0,2.05
41692,2020,2021-04-10,1845,German Bundesliga,Stuttgart,Dortmund,69.99,82.35,0.2542,0.5184,0.2275,1.35,2.0,1.3,44.6,2.0,3.0,1.92,1.25,1.4,2.2,2.1,3.15
36293,2020,2020-11-07,1845,German Bundesliga,Stuttgart,Eintracht Frankfurt,64.18,72.84,0.316,0.4182,0.2659,1.26,1.48,18.5,34.9,2.0,2.0,2.14,3.7,1.6,2.75,2.1,2.1
35586,2020,2020-10-23,1845,German Bundesliga,Stuttgart,FC Koln,64.48,62.82,0.4263,0.3061,0.2676,1.48,1.22,21.8,36.0,1.0,1.0,0.73,2.36,0.69,0.87,1.05,1.05
34292,2020,2020-09-19,1845,German Bundesliga,Stuttgart,Freiburg,61.7,64.7,0.3884,0.3342,0.2775,1.34,1.23,33.4,27.2,2.0,3.0,2.53,2.04,1.84,0.81,2.1,3.15
39674,2020,2021-02-13,1845,German Bundesliga,Stuttgart,Hertha Berlin,69.1,66.48,0.4606,0.2868,0.2526,1.66,1.26,2.1,22.1,1.0,1.0,1.43,1.17,1.27,1.04,1.05,1.05
40935,2020,2021-03-14,1845,German Bundesliga,Stuttgart,Hoffenheim,69.76,74.89,0.3762,0.386,0.2378,1.68,1.71,1.7,1.3,2.0,0.0,1.01,1.24,1.01,1.1,2.1,0.0
34869,2020,2020-10-03,1845,German Bundesliga,Stuttgart,Leverkusen,63.58,78.25,0.2473,0.4912,0.2615,1.06,1.6,26.0,57.0,1.0,1.0,1.02,2.1,1.33,1.63,1.05,1.05
38679,2020,2021-01-16,1845,German Bundesliga,Stuttgart,M'gladbach,71.14,77.06,0.3347,0.4234,0.2419,1.52,1.73,28.3,64.3,2.0,2.0,1.33,1.39,2.17,0.42,2.1,2.1
39116,2020,2021-01-29,1845,German Bundesliga,Stuttgart,Mainz,70.81,60.64,0.5142,0.2495,0.2363,1.88,1.25,6.1,48.9,2.0,0.0,0.98,0.35,1.11,1.6,2.06,0.0
38321,2020,2021-01-02,1845,German Bundesliga,Stuttgart,RB Leipzig,69.57,84.55,0.2437,0.5089,0.2474,1.14,1.75,28.0,47.9,0.0,1.0,1.05,2.73,1.09,2.06,0.0,1.05
40228,2020,2021-02-27,1845,German Bundesliga,Stuttgart,Schalke 04,69.46,51.13,0.6293,0.1551,0.2156,2.03,0.9,1.6,10.4,5.0,1.0,2.76,1.81,2.19,0.87,4.27,1.05
37728,2020,2020-12-15,1845,German Bundesliga,Stuttgart,Union Berlin,69.37,69.65,0.4386,0.2936,0.2678,1.5,1.18,27.7,23.2,2.0,2.0,2.25,0.95,1.24,1.04,2.1,1.94
41457,2020,2021-04-04,1845,German Bundesliga,Stuttgart,Werder Bremen,70.11,62.02,0.5278,0.2227,0.2495,1.72,1.03,0.8,5.2,1.0,0.0,0.75,0.4,1.55,1.83,1.05,0.0
42161,2020,2021-04-21,1845,German Bundesliga,Stuttgart,Wolfsburg,69.82,79.8,0.2699,0.4762,0.2539,1.19,1.66,0.0,68.9,1.0,3.0,2.11,1.53,1.59,1.19,1.05,3.15
34296,2020,2020-09-19,1845,German Bundesliga,Union Berlin,Augsburg,62.03,62.12,0.4219,0.2916,0.2864,1.33,1.06,35.8,32.4,1.0,3.0,1.18,1.5,1.02,0.71,1.05,2.65
37592,2020,2020-12-12,1845,German Bundesliga,Union Berlin,Bayern Munich,68.93,91.98,0.1213,0.7068,0.1718,0.97,2.54,23.2,64.1,1.0,1.0,1.17,1.21,0.8,2.04,1.05,1.05
36292,2020,2020-11-07,1845,German Bundesliga,Union Berlin,Bielefeld,66.52,57.38,0.494,0.2213,0.2847,1.41,0.85,21.1,41.4,5.0,0.0,2.01,0.26,1.31,0.56,4.76,0.0
37838,2020,2020-12-18,1845,German Bundesliga,Union Berlin,Dortmund,69.31,84.8,0.2104,0.5497,0.2399,1.04,1.82,22.8,66.2,2.0,1.0,1.42,1.26,0.69,1.54,2.1,1.05
36909,2020,2020-11-28,1845,German Bundesliga,Union Berlin,Eintracht Frankfurt,69.32,73.34,0.3678,0.363,0.2692,1.36,1.35,26.2,31.3,3.0,3.0,2.12,1.38,1.15,1.23,3.15,3.15
40812,2020,2021-03-13,1845,German Bundesliga,Union Berlin,FC Koln,70.8,60.96,0.4811,0.2246,0.2943,1.34,0.82,3.5,29.6,2.0,1.0,2.57,1.11,1.36,1.19,2.1,1.05
35622,2020,2020-10-24,1845,German Bundesliga,Union Berlin,Freiburg,64.58,63.26,0.4273,0.2974,0.2753,1.42,1.14,29.7,27.6,1.0,1.0,1.31,0.31,0.78,0.74,1.05,1.05
41469,2020,2021-04-04,1845,German Bundesliga,Union Berlin,Hertha Berlin,71.13,67.82,0.433,0.2766,0.2903,1.32,1.0,0.7,22.0,1.0,1.0,0.9,0.89,0.9,0.59,1.05,1.05
40324,2020,2021-02-28,1845,German Bundesliga,Union Berlin,Hoffenheim,70.49,74.51,0.3655,0.3667,0.2677,1.37,1.37,6.6,1.3,1.0,1.0,0.98,1.44,0.58,1.82,1.05,1.05
38605,2020,2021-01-15,1845,German Bundesliga,Union Berlin,Leverkusen,70.32,81.43,0.2597,0.4692,0.2711,1.04,1.5,32.6,76.0,1.0,0.0,1.29,0.93,0.65,1.94,1.05,0.0
39148,2020,2021-01-30,1845,German Bundesliga,Union Berlin,M'gladbach,70.26,77.02,0.2985,0.4422,0.2592,1.25,1.58,23.5,70.7,1.0,1.0,0.68,0.77,0.96,2.28,1.05,1.05
34834,2020,2020-10-02,1845,German Bundesliga,Union Berlin,Mainz,61.78,61.42,0.4176,0.3115,0.271,1.44,1.21,38.6,37.1,4.0,0.0,2.37,0.24,0.98,0.7,4.2,0.0
43385,2020,2021-05-22,1845,German Bundesliga,Union Berlin,RB Leipzig,70.38,87.11,0.2893,0.4369,0.2738,1.12,1.44,0.0,0.0,2.0,1.0,1.08,2.46,1.04,1.71,2.1,1.05
39709,2020,2021-02-13,1845,German Bundesliga,Union Berlin,Schalke 04,69.23,51.12,0.591,0.1611,0.248,1.7,0.76,7.1,15.9,0.0,0.0,2.28,0.4,1.45,0.92,0.0,0.0
41942,2020,2021-04-17,1845,German Bundesliga,Union Berlin,Stuttgart,71.83,70.09,0.407,0.3207,0.2723,1.41,1.23,0.4,0.2,2.0,1.0,1.53,0.9,1.28,1.43,2.1,1.05
42248,2020,2021-04-24,1845,German Bundesliga,Union Berlin,Werder Bremen,69.84,61.12,0.4581,0.2538,0.2882,1.36,0.94,0.0,50.4,3.0,1.0,1.7,0.47,1.52,1.04,3.15,1.05
38471,2020,2021-01-09,1845,German Bundesliga,Union Berlin,Wolfsburg,70.84,74.8,0.362,0.3576,0.2805,1.27,1.26,36.2,51.2,2.0,2.0,0.8,1.86,1.15,1.01,1.89,2.1
38635,2020,2021-01-16,1845,German Bundesliga,Werder Bremen,Augsburg,64.07,59.16,0.4749,0.2418,0.2833,1.41,0.92,22.6,17.5,2.0,0.0,1.39,0.86,1.12,0.98,1.66,0.0
40814,2020,2021-03-13,1845,German Bundesliga,Werder Bremen,Bayern Munich,63.08,89.85,0.0942,0.7537,0.152,0.87,2.71,1.4,76.7,1.0,3.0,1.06,3.96,0.64,4.49,1.05,3.15
34868,2020,2020-10-03,1845,German Bundesliga,Werder Bremen,Bielefeld,64.29,58.7,0.4898,0.2367,0.2734,1.49,0.95,33.5,36.8,1.0,0.0,0.33,1.13,1.15,1.0,1.05,0.0
37726,2020,2020-12-15,1845,German Bundesliga,Werder Bremen,Dortmund,63.99,83.96,0.1796,0.5962,0.2242,0.98,1.97,19.3,63.4,1.0,2.0,0.18,4.05,0.77,1.8,1.05,2.1
40185,2020,2021-02-26,1845,German Bundesliga,Werder Bremen,Eintracht Frankfurt,63.88,78.69,0.2132,0.5368,0.25,0.99,1.72,18.2,75.7,2.0,1.0,0.8,1.08,0.75,1.57,2.1,1.05
36254,2020,2020-11-06,1845,German Bundesliga,Werder Bremen,FC Koln,63.64,64.94,0.3986,0.3258,0.2756,1.37,1.22,23.7,33.1,1.0,1.0,1.41,0.45,1.23,0.46,1.05,1.05
39671,2020,2021-02-13,1845,German Bundesliga,Werder Bremen,Freiburg,65.31,68.21,0.3832,0.3423,0.2745,1.36,1.27,11.3,10.6,0.0,0.0,0.88,0.54,0.88,0.53,0.0,0.0
34298,2020,2020-09-19,1845,German Bundesliga,Werder Bremen,Hertha Berlin,64.82,67.88,0.3964,0.3308,0.2728,1.39,1.25,28.7,22.8,1.0,4.0,0.73,1.92,1.13,1.34,1.05,3.7
35769,2020,2020-10-25,1845,German Bundesliga,Werder Bremen,Hoffenheim,64.27,73.11,0.3054,0.4437,0.2509,1.34,1.66,20.5,46.8,1.0,1.0,0.25,1.08,0.3,1.01,1.05,1.05
42794,2020,2021-05-08,1845,German Bundesliga,Werder Bremen,Leverkusen,60.22,76.2,0.3123,0.4148,0.2728,1.2,1.42,71.4,5.3,0.0,0.0,0.58,1.01,1.2,1.95,0.0,0.0
43383,2020,2021-05-22,1845,German Bundesliga,Werder Bremen,M'gladbach,60.09,74.4,0.3491,0.3857,0.2652,1.35,1.43,100.0,0.0,2.0,4.0,2.51,1.89,1.68,1.43,2.1,4.2
42162,2020,2021-04-21,1845,German Bundesliga,Werder Bremen,Mainz,61.15,67.1,0.3362,0.3923,0.2715,1.27,1.4,34.7,56.8,0.0,1.0,1.05,1.59,1.9,0.69,0.0,1.05
41635,2020,2021-04-10,1845,German Bundesliga,Werder Bremen,RB Leipzig,62.48,85.84,0.1791,0.5689,0.2519,0.82,1.68,8.4,7.5,1.0,4.0,1.42,1.67,0.57,1.79,1.05,4.2
39150,2020,2021-01-30,1845,German Bundesliga,Werder Bremen,Schalke 04,65.42,52.51,0.5324,0.2077,0.2599,1.62,0.91,9.2,25.6,1.0,1.0,0.75,0.5,1.86,0.61,1.05,1.05
37354,2020,2020-12-06,1845,German Bundesliga,Werder Bremen,Stuttgart,64.74,65.07,0.4238,0.3075,0.2687,1.47,1.21,20.1,16.6,1.0,2.0,0.74,1.87,1.26,1.11,1.05,1.58
38285,2020,2021-01-02,1845,German Bundesliga,Werder Bremen,Union Berlin,63.9,70.06,0.3509,0.3629,0.2862,1.21,1.23,16.7,25.3,0.0,2.0,1.21,1.23,1.11,0.81,0.0,2.1
41074,2020,2021-03-20,1845,German Bundesliga,Werder Bremen,Wolfsburg,61.95,80.49,0.185,0.5546,0.2604,0.81,1.61,2.3,65.5,1.0,2.0,0.98,1.06,0.93,1.31,1.05,2.1
35032,2020,2020-10-04,1845,German Bundesliga,Wolfsburg,Augsburg,72.23,63.91,0.5169,0.2135,0.2696,1.53,0.88,28.8,20.3,0.0,0.0,1.42,1.5,2.19,1.03,0.0,0.0
41938,2020,2021-04-17,1845,German Bundesliga,Wolfsburg,Bayern Munich,79.95,90.42,0.2811,0.488,0.2309,1.44,1.94,43.1,15.4,2.0,3.0,1.39,1.59,0.9,2.14,2.1,3.15
35749,2020,2020-10-25,1845,German Bundesliga,Wolfsburg,Bielefeld,72.16,59.09,0.5468,0.1823,0.2708,1.52,0.76,22.0,35.0,2.0,1.0,2.66,0.82,1.34,1.08,2.1,1.05
42245,2020,2021-04-24,1845,German Bundesliga,Wolfsburg,Dortmund,79.8,83.86,0.361,0.3889,0.2501,1.51,1.58,94.5,100.0,0.0,2.0,1.5,1.16,1.34,1.12,0.0,2.1
37496,2020,2020-12-11,1845,German Bundesliga,Wolfsburg,Eintracht Frankfurt,73.15,72.85,0.4336,0.3097,0.2567,1.59,1.31,40.0,34.4,2.0,1.0,2.82,1.47,1.64,0.59,2.1,1.05
41378,2020,2021-04-03,1845,German Bundesliga,Wolfsburg,FC Koln,80.41,61.16,0.6409,0.1307,0.2284,1.84,0.69,54.8,49.5,1.0,0.0,0.77,1.39,2.12,1.59,1.05,0.0
39272,2020,2021-01-31,1845,German Bundesliga,Wolfsburg,Freiburg,76.58,69.04,0.5534,0.2058,0.2408,1.81,1.01,71.8,21.3,3.0,0.0,2.0,0.75,2.01,1.1,2.76,0.0
40229,2020,2021-02-27,1845,German Bundesliga,Wolfsburg,Hertha Berlin,79.76,66.13,0.6213,0.1371,0.2416,1.73,0.67,76.0,30.6,2.0,0.0,0.49,1.08,1.07,0.75,1.61,0.0
36394,2020,2020-11-08,1845,German Bundesliga,Wolfsburg,Hoffenheim,72.13,73.9,0.3783,0.3625,0.2592,1.47,1.43,25.0,42.4,2.0,1.0,2.46,3.11,0.99,2.27,2.1,1.05
34455,2020,2020-09-20,1845,German Bundesliga,Wolfsburg,Leverkusen,72.25,77.92,0.3399,0.3895,0.2707,1.29,1.4,43.5,63.0,0.0,0.0,1.28,0.46,1.04,1.57,0.0,0.0
39785,2020,2021-02-14,1845,German Bundesliga,Wolfsburg,M'gladbach,78.6,76.53,0.4727,0.2726,0.2547,1.65,1.2,88.8,58.4,0.0,0.0,0.79,0.62,1.92,1.23,0.0,0.0
43390,2020,2021-05-22,1845,German Bundesliga,Wolfsburg,Mainz,80.25,68.63,0.4633,0.2727,0.264,1.56,1.13,0.0,0.0,2.0,3.0,1.34,1.58,1.3,1.6,2.1,3.15
38633,2020,2021-01-16,1845,German Bundesliga,Wolfsburg,RB Leipzig,75.19,84.09,0.3159,0.4172,0.2669,1.25,1.47,57.6,56.2,2.0,2.0,0.78,2.24,1.46,1.92,2.1,2.1
40813,2020,2021-03-13,1845,German Bundesliga,Wolfsburg,Schalke 04,79.7,49.97,0.8387,0.0279,0.1334,2.34,0.25,96.4,5.3,5.0,0.0,2.18,0.24,1.33,0.66,5.02,0.0
37992,2020,2020-12-20,1845,German Bundesliga,Wolfsburg,Stuttgart,74.62,69.55,0.5032,0.2488,0.248,1.74,1.15,52.2,30.9,1.0,0.0,1.66,1.27,1.46,1.27,1.05,0.0
42797,2020,2021-05-08,1845,German Bundesliga,Wolfsburg,Union Berlin,79.45,70.41,0.628,0.1343,0.2377,1.76,0.67,100.0,0.0,3.0,0.0,2.13,0.68,1.37,1.05,2.65,0.0
36874,2020,2020-11-27,1845,German Bundesliga,Wolfsburg,Werder Bremen,72.68,65.62,0.5163,0.2162,0.2674,1.55,0.91,28.3,11.3,5.0,3.0,1.57,0.63,2.07,0.92,4.62,3.15
48780,2021,2021-11-19,1845,German Bundesliga,Augsburg,Bayern Munich,56.83,94.1,0.058,0.8355,0.1065,0.84,3.33,39.4,28.7,2.0,1.0,0.64,1.48,0.31,3.54,2.1,1.05
47488,2021,2021-10-17,1845,German Bundesliga,Augsburg,Bielefeld,56.37,56.56,0.4072,0.2885,0.3043,1.21,0.97,50.8,52.0,1.0,1.0,0.85,0.36,1.26,0.8,1.05,1.05
49538,2021,2021-12-04,1845,German Bundesliga,Augsburg,Bochum,58.62,61.74,0.3995,0.3076,0.2929,1.27,1.08,41.6,25.3,2.0,3.0,3.13,1.91,2.09,0.88,2.1,3.15
52041,2021,2022-02-27,1845,German Bundesliga,Augsburg,Dortmund,60.08,81.98,0.2056,0.5873,0.2071,1.29,2.28,37.1,11.8,1.0,1.0,1.12,0.53,1.19,0.98,1.05,1.05
50647,2021,2022-01-16,1845,German Bundesliga,Augsburg,Eintracht Frankfurt,61.07,69.32,0.3237,0.4162,0.26,1.33,1.55,38.4,41.3,1.0,1.0,0.7,2.03,1.2,1.62,1.05,1.05
54457,2021,2022-04-30,1845,German Bundesliga,Augsburg,FC Koln,63.78,71.41,0.3306,0.3956,0.2738,1.25,1.39,0.1,8.9,1.0,4.0,2.05,3.23,1.79,2.0,1.05,4.02
51602,2021,2022-02-19,1845,German Bundesliga,Augsburg,Freiburg,60.38,69.83,0.319,0.4188,0.2621,1.3,1.53,36.9,42.2,1.0,2.0,1.04,2.3,2.06,1.14,1.05,2.1
55059,2021,2022-05-14,1845,German Bundesliga,Augsburg,Greuther Fürth,60.82,51.43,0.4394,0.2813,0.2793,1.42,1.08,0.0,0.0,2.0,1.0,1.2,0.42,0.84,0.55,2.1,1.05
53816,2021,2022-04-16,1845,German Bundesliga,Augsburg,Hertha Berlin,62.89,56.33,0.4299,0.3008,0.2692,1.48,1.2,2.9,62.8,0.0,1.0,1.07,1.75,1.49,0.86,0.0,1.05
44690,2021,2021-08-14,1845,German Bundesliga,Augsburg,Hoffenheim,59.26,69.8,0.3076,0.4242,0.2682,1.23,1.48,35.7,31.6,0.0,4.0,0.72,3.11,1.55,1.43,0.0,3.02
45334,2021,2021-08-28,1845,German Bundesliga,Augsburg,Leverkusen,57.78,75.96,0.2246,0.5104,0.265,0.96,1.58,40.2,52.4,1.0,4.0,1.75,1.43,1.38,1.07,1.05,3.81
46091,2021,2021-09-18,1845,German Bundesliga,Augsburg,M'gladbach,58.37,71.66,0.2741,0.471,0.2549,1.21,1.66,39.3,38.8,1.0,0.0,0.52,0.98,0.55,1.6,1.05,0.0
53409,2021,2022-04-06,1845,German Bundesliga,Augsburg,Mainz,62.19,75.55,0.292,0.44,0.268,1.18,1.51,13.5,3.8,2.0,1.0,1.92,1.68,0.59,2.49,2.1,1.05
50051,2021,2021-12-15,1845,German Bundesliga,Augsburg,RB Leipzig,59.99,81.86,0.1665,0.6296,0.2039,1.06,2.23,29.4,72.1,1.0,1.0,1.54,2.77,1.14,2.24,1.05,1.05
48241,2021,2021-10-31,1845,German Bundesliga,Augsburg,Stuttgart,54.15,66.19,0.3154,0.4129,0.2717,1.22,1.44,46.3,17.9,4.0,1.0,2.43,0.9,1.25,1.46,3.87,1.05
51099,2021,2022-02-05,1845,German Bundesliga,Augsburg,Union Berlin,59.43,70.39,0.292,0.4284,0.2796,1.11,1.4,45.3,67.2,2.0,0.0,1.9,1.7,0.79,1.03,2.1,0.0
53300,2021,2022-04-03,1845,German Bundesliga,Augsburg,Wolfsburg,60.96,66.73,0.3869,0.3353,0.2779,1.35,1.24,36.3,7.5,3.0,0.0,2.21,1.32,1.4,1.76,3.15,0.0
53474,2021,2022-04-09,1845,German Bundesliga,Bayern Munich,Augsburg,92.91,62.33,0.8515,0.0499,0.0986,3.39,0.78,10.4,2.0,1.0,0.0,1.45,0.24,2.71,0.8,1.05,0.0
49267,2021,2021-11-27,1845,German Bundesliga,Bayern Munich,Bielefeld,93.36,56.76,0.8877,0.031,0.0813,3.42,0.57,47.3,45.1,1.0,0.0,2.85,0.46,3.96,0.39,1.05,0.0
46092,2021,2021-09-18,1845,German Bundesliga,Bayern Munich,Bochum,92.17,58.16,0.871,0.0339,0.0951,3.1,0.5,63.1,32.8,7.0,0.0,6.5,1.33,2.93,0.63,7.13,0.0
54185,2021,2022-04-23,1845,German Bundesliga,Bayern Munich,Dortmund,93.03,81.35,0.6613,0.1645,0.1742,2.76,1.36,3.3,3.3,3.0,1.0,1.96,1.25,2.11,0.8,2.82,1.05
47074,2021,2021-10-03,1845,German Bundesliga,Bayern Munich,Eintracht Frankfurt,92.65,69.05,0.8087,0.0679,0.1234,3.04,0.82,59.8,19.6,1.0,2.0,2.17,0.55,3.82,0.53,1.05,2.1
45172,2021,2021-08-22,1845,German Bundesliga,Bayern Munich,FC Koln,90.62,62.46,0.8384,0.049,0.1126,2.99,0.62,91.6,24.1,3.0,2.0,2.95,1.42,1.76,1.22,3.15,2.1
48488,2021,2021-11-06,1845,German Bundesliga,Bayern Munich,Freiburg,94.26,70.01,0.7947,0.0755,0.1298,3.0,0.86,35.0,64.3,2.0,1.0,3.6,0.99,3.25,1.35,1.98,1.05
51720,2021,2022-02-20,1845,German Bundesliga,Bayern Munich,Greuther Fürth,92.89,50.78,0.9193,0.0222,0.0585,3.97,0.61,34.7,21.7,4.0,1.0,2.78,0.68,3.12,0.6,3.37,1.05
45390,2021,2021-08-28,1845,German Bundesliga,Bayern Munich,Hertha Berlin,89.71,64.49,0.8002,0.0657,0.1342,2.77,0.69,73.3,24.8,5.0,0.0,3.99,0.54,3.91,0.66,4.9,0.0
47728,2021,2021-10-23,1845,German Bundesliga,Bayern Munich,Hoffenheim,93.57,72.51,0.7816,0.0859,0.1325,3.07,0.98,54.1,42.9,4.0,0.0,3.02,0.62,1.92,0.55,3.48,0.0
52180,2021,2022-03-05,1845,German Bundesliga,Bayern Munich,Leverkusen,92.66,77.83,0.6789,0.158,0.1631,2.98,1.45,11.4,49.1,1.0,1.0,1.7,2.35,2.98,1.09,1.05,1.05
50419,2021,2022-01-07,1845,German Bundesliga,Bayern Munich,M'gladbach,93.96,69.25,0.8097,0.0742,0.1161,3.36,1.01,8.9,19.6,1.0,2.0,1.73,1.49,2.69,1.15,1.05,2.1
49840,2021,2021-12-11,1845,German Bundesliga,Bayern Munich,Mainz,93.69,72.23,0.7715,0.0841,0.1445,2.78,0.83,35.0,41.8,2.0,1.0,1.83,0.82,3.29,1.12,2.1,1.05
51142,2021,2022-02-05,1845,German Bundesliga,Bayern Munich,RB Leipzig,94.14,81.47,0.6537,0.1722,0.1741,2.8,1.43,16.0,72.6,3.0,2.0,3.33,2.83,2.22,1.76,3.15,2.1
54910,2021,2022-05-08,1845,German Bundesliga,Bayern Munich,Stuttgart,91.97,63.48,0.7973,0.0752,0.1275,3.05,0.88,0.0,38.8,2.0,2.0,3.28,2.0,3.93,0.6,2.1,2.1
52865,2021,2022-03-19,1845,German Bundesliga,Bayern Munich,Union Berlin,93.08,68.89,0.8102,0.0655,0.1242,2.99,0.77,38.5,18.5,4.0,0.0,2.66,1.76,1.8,0.79,4.2,0.0
50074,2021,2021-12-17,1845,German Bundesliga,Bayern Munich,Wolfsburg,93.87,66.41,0.8398,0.0531,0.1071,3.21,0.74,28.0,12.3,4.0,0.0,3.88,1.62,4.36,1.11,3.76,0.0
52141,2021,2022-03-04,1845,German Bundesliga,Bielefeld,Augsburg,56.63,61.14,0.3628,0.3489,0.2883,1.23,1.2,51.9,47.5,0.0,1.0,0.16,0.36,1.18,1.17,0.0,1.05
53924,2021,2022-04-17,1845,German Bundesliga,Bielefeld,Bayern Munich,51.21,92.7,0.0666,0.8137,0.1197,0.84,3.12,72.8,9.7,0.0,3.0,0.5,3.23,0.85,3.41,0.0,2.78
50035,2021,2021-12-14,1845,German Bundesliga,Bielefeld,Bochum,55.82,60.17,0.3847,0.3193,0.296,1.22,1.09,47.5,22.5,2.0,0.0,0.66,0.77,1.1,0.52,2.1,0.0
47725,2021,2021-10-23,1845,German Bundesliga,Bielefeld,Dortmund,56.56,81.94,0.1529,0.6359,0.2111,0.92,2.1,43.0,55.5,1.0,3.0,1.46,2.59,1.42,1.44,1.05,3.1
45336,2021,2021-08-28,1845,German Bundesliga,Bielefeld,Eintracht Frankfurt,59.07,70.99,0.2863,0.4473,0.2664,1.17,1.53,39.0,32.6,1.0,1.0,1.21,1.72,0.9,1.38,1.05,1.05
49537,2021,2021-12-04,1845,German Bundesliga,Bielefeld,FC Koln,56.91,68.86,0.2998,0.4288,0.2714,1.18,1.46,46.2,28.4,1.0,1.0,1.01,1.3,1.3,1.37,1.05,1.05
44689,2021,2021-08-14,1845,German Bundesliga,Bielefeld,Freiburg,60.69,65.65,0.3621,0.3441,0.2938,1.19,1.16,33.7,24.9,0.0,0.0,0.6,1.62,0.85,1.39,0.0,0.0
50657,2021,2022-01-16,1845,German Bundesliga,Bielefeld,Greuther Fürth,59.06,49.74,0.5381,0.193,0.2689,1.55,0.81,48.5,6.6,2.0,2.0,0.57,0.44,1.2,0.52,2.1,2.1
54453,2021,2022-04-30,1845,German Bundesliga,Bielefeld,Hertha Berlin,50.45,57.92,0.3551,0.3538,0.2912,1.2,1.19,52.9,27.5,1.0,1.0,0.54,1.65,0.87,1.35,1.05,1.05
46090,2021,2021-09-18,1845,German Bundesliga,Bielefeld,Hoffenheim,58.94,69.08,0.3122,0.4164,0.2715,1.22,1.45,38.7,24.8,0.0,0.0,0.98,1.77,1.76,2.05,0.0,0.0
47101,2021,2021-10-03,1845,German Bundesliga,Bielefeld,Leverkusen,58.44,77.02,0.2037,0.5398,0.2564,0.92,1.66,38.3,63.8,0.0,4.0,0.46,2.97,0.92,1.84,0.0,3.68
51101,2021,2022-02-05,1845,German Bundesliga,Bielefeld,M'gladbach,59.75,68.74,0.333,0.4051,0.262,1.35,1.51,40.6,12.9,1.0,1.0,0.6,1.67,0.8,1.94,1.05,1.05
48086,2021,2021-10-30,1845,German Bundesliga,Bielefeld,Mainz,56.78,70.68,0.2862,0.4235,0.2903,1.03,1.32,46.8,29.3,1.0,2.0,0.62,2.95,1.21,1.61,1.05,2.1
55061,2021,2022-05-14,1845,German Bundesliga,Bielefeld,RB Leipzig,48.9,82.42,0.0786,0.7549,0.1666,0.62,2.35,0.1,86.9,1.0,1.0,1.47,3.44,0.77,3.1,1.05,1.05
53142,2021,2022-04-02,1845,German Bundesliga,Bielefeld,Stuttgart,53.95,62.7,0.328,0.3953,0.2767,1.22,1.37,86.7,70.0,1.0,1.0,1.21,2.8,1.21,1.61,1.05,1.05
51601,2021,2022-02-19,1845,German Bundesliga,Bielefeld,Union Berlin,57.31,68.34,0.3172,0.3906,0.2922,1.1,1.26,50.3,32.6,1.0,0.0,1.17,0.83,0.77,1.17,1.05,0.0
48825,2021,2021-11-20,1845,German Bundesliga,Bielefeld,Wolfsburg,56.65,72.74,0.2517,0.4615,0.2868,0.94,1.38,45.5,48.0,2.0,2.0,1.33,1.37,0.64,1.64,2.1,2.1
54268,2021,2022-04-24,1845,German Bundesliga,Bochum,Augsburg,65.06,62.29,0.4308,0.2842,0.285,1.36,1.05,0.0,3.1,0.0,2.0,1.35,1.79,1.03,1.24,0.0,2.1
51335,2021,2022-02-12,1845,German Bundesliga,Bochum,Bayern Munich,62.29,93.84,0.08,0.7889,0.1311,0.91,3.03,13.9,6.0,4.0,2.0,1.29,2.14,0.85,2.38,4.2,2.1
